-2.667608,51.4285505
-2.5162309,51.4592933
-2.6036345,51.4550228
-2.603257,51.4493043
-2.602962,51.4492475
-2.5895782,51.4527224
-2.5969288,51.4525505
-2.5980358,51.4523767
-2.5958218,51.455045
-2.5982453,51.454266
-2.5981891,51.4526467
-2.6019051,51.4505738
-2.5973688,51.4525698
-2.6041625,51.4514546
-2.5972512,51.4541784
-2.5980235,51.454535
-2.601104,51.4496903
-2.6022614,51.4503021
-2.6024913,51.4517356
-2.6028719,51.4497145
-2.60192,51.4529339
-2.5959721,51.4554226
-2.5973998,51.4538406
-2.5968599,51.4536066
-2.6010908,51.4495935
-2.6023371,51.4510241
-2.5976425,51.4545868
-2.5980995,51.4523299
-2.5959164,51.4553606
-2.6025553,51.4528884
-2.5972944,51.4545092
-2.6021957,51.4503572
-2.6022741,51.4516319
-2.6021936,51.4517823
-2.5971061,51.4523677
-2.6026506,51.4496435
-2.5964495,51.4536811
-2.5923015,51.4545947
-2.5924906,51.4549755
-2.5919367,51.4542936
-2.5960472,51.4534763
-2.5893732,51.4526588
-2.5928299,51.4549697
-2.5922711,51.4544425
-2.5898473,51.4536702
-2.5922617,51.4552561
-2.5942367,51.4544883
-2.5961048,51.4534796
-2.5931879,51.4539097
-2.5928004,51.4548084
-2.5915916,51.4552812
-2.5926126,51.4539267
-2.5921726,51.4543412
-2.5881691,51.4521535
-2.5888415,51.4517388
-2.5885092,51.4525162
-2.5888174,51.4516905
-2.588517,51.4498718
-2.5883161,51.452406
-2.5891225,51.4492972
-2.5877007,51.45203
-2.5900163,51.4495174
-2.5952731,51.4492584
-2.6004921,51.4528608
-2.6005731,51.4529022
-2.6009108,51.4529628
-2.5875861,51.4520447
-2.5873958,51.4517573
-2.5887798,51.4519144
-2.5888201,51.4518659
-2.5888523,51.4518057
-2.5892137,51.4493039
-2.6162419,51.462234
-2.5976665,51.4562749
-2.5905251,51.453344
-2.597772,51.4560996
-2.609325,51.4640213
-2.5410441,51.5016591
-2.5875699,51.4571341
-2.5874116,51.4571601
-2.5877711,51.4570999
-2.602047,51.4562546
-2.6005101,51.4567628
-2.6006764,51.4572591
-2.5911653,51.4570503
-2.5819492,51.4509651
-2.5817954,51.4516466
-2.5828397,51.4520887
-2.5925459,51.4548699
-2.597039,51.4572223
-2.5819045,51.4503799
-2.5816664,51.4504982
-2.5817764,51.4506558
-2.5901379,51.448618
-2.6263531,51.4486336
-2.6345588,51.4807592
-2.6260128,51.4556567
-2.6128637,51.4795859
-2.6162548,51.4704833
-2.6084827,51.4616913
-2.5473556,51.4336541
-2.4137608,51.5392241
-2.3506344,51.3856695
-2.5837136,51.4121837
-2.5839855,51.4122878
-2.6188174,51.4930945
-2.9503435,51.3292522
-2.5851476,51.457294
-2.544553,51.5141827
-2.5434592,51.5142729
-2.5433706,51.5143847
-2.5765636,51.4901422
-2.5770193,51.4902507
-2.6208949,51.4901651
-2.6184852,51.4936171
-2.6210859,51.4550175
-2.6101982,51.4645585
-2.6011437,51.4606894
-2.5908893,51.4992009
-2.9758235,51.3215316
-2.5252457,51.4984231
-2.5448953,51.4840921
-2.539186,51.4846027
-2.5851466,51.4127651
-2.5393094,51.4845968
-2.6033757,51.461955
-2.6065595,51.4629188
-2.5868369,51.4583296
-2.6096193,51.4646812
-2.6106728,51.4651579
-2.6117503,51.4666134
-2.6123969,51.4676129
-2.6125171,51.4677555
-2.6157256,51.4705445
-2.616,51.4705704
-2.5930112,51.4520791
-2.5885515,51.4956673
-2.5882456,51.4965754
-2.5397306,51.4840052
-2.6147095,51.4792609
-2.360101,51.3589502
-2.5744502,51.5089211
-2.6156685,51.4699837
-2.5875323,51.4821183
-2.5434173,51.4840452
-2.5969409,51.4845209
-2.5967929,51.4845979
-2.5518626,51.5066557
-2.5513166,51.5071364
-2.5507631,51.5076245
-2.5538493,51.5078441
-2.5704052,51.5010508
-2.3574263,51.3774089
-2.3574609,51.3776826
-2.6128612,51.4727357
-2.6076573,51.4783284
-2.5895896,51.4790239
-2.5895675,51.4791744
-2.5895473,51.4794024
-2.594118,51.4795733
-2.5893635,51.4799853
-2.5892131,51.4801549
-2.5890722,51.4803991
-2.587995,51.4811523
-2.5879833,51.4815594
-2.5878988,51.481828
-2.5877599,51.4822193
-2.5647073,51.5081879
-2.6108247,51.4739935
-2.4374817,51.3758297
-2.327404,51.3793952
-2.3236533,51.3813346
-2.3277036,51.3790414
-2.3234472,51.377866
-2.3306824,51.3772216
-2.329571,51.3791929
-2.3305899,51.3796389
-2.3307617,51.3777052
-2.3252899,51.3791915
-2.3300716,51.3791376
-2.3301887,51.379586
-2.3249958,51.3780978
-2.3292893,51.3811274
-2.3235934,51.3787412
-2.3270281,51.3794463
-2.3293643,51.3770958
-2.5705878,51.5327921
-2.5846203,51.4125499
-2.6020523,51.4596333
-2.6089876,51.4598455
-2.6022563,51.4412423
-2.6030585,51.4590745
-2.6018917,51.4591097
-2.6054557,51.4618095
-2.6168242,51.4698103
-2.976726,51.3454214
-2.5939228,51.4439661
-2.5950479,51.4444711
-2.5834661,51.448175
-2.5912291,51.4468093
-2.5867902,51.4483776
-2.5863919,51.4497014
-2.5865127,51.4506326
-2.5867854,51.4508869
-2.5866205,51.4511797
-2.588284,51.4521992
-2.588481,51.4522761
-2.5992514,51.4510641
-2.5790406,51.4518477
-2.5786533,51.4520888
-2.5933502,51.4534095
-2.6038691,51.4585754
-2.5841797,51.4584952
-2.584447,51.4585619
-2.5913538,51.4568652
-2.5952138,51.4576314
-2.5955649,51.4572978
-2.5947595,51.4575602
-2.3590163,51.388329
-2.3590551,51.3821422
-2.3599832,51.3807439
-2.3574004,51.3809558
-2.3575141,51.381163
-2.3603285,51.3815093
-2.3615295,51.3810156
-2.3611981,51.3808339
-2.3640937,51.3809938
-2.3638382,51.381051
-2.3691926,51.3813487
-2.369324,51.3814474
-2.3679561,51.3814341
-2.3676322,51.3814419
-2.3663843,51.3812608
-2.3617106,51.3850286
-2.3614376,51.3850954
-2.3625525,51.381908
-2.3495777,51.3828695
-2.3560799,51.3775611
-2.3571815,51.3772261
-2.3580372,51.3778701
-2.3787317,51.3771812
-2.3886807,51.3849814
-2.390829,51.3914222
-2.5258901,51.4981012
-2.3663958,51.3740149
-2.5268077,51.4986185
-2.3545874,51.3812153
-2.3569323,51.3800219
-2.346721,51.3599844
-2.3549313,51.3912881
-2.3565876,51.3834588
-2.3570865,51.3834119
-2.3669515,51.381606
-2.3669277,51.3814536
-2.5935459,51.4520303
-2.5824213,51.4415558
-2.5953408,51.4557754
-2.5703764,51.5280163
-2.5706481,51.5283837
-2.5590819,51.506492
-2.359098,51.3822735
-2.3644798,51.3837114
-2.5613827,51.5057626
-2.559608,51.5057754
-2.5592152,51.5058709
-2.3591476,51.3817847
-2.3591947,51.3822665
-2.3591491,51.3818405
-2.5120644,51.4434003
-2.5794105,51.5012739
-2.5795206,51.5014864
-2.5791436,51.5015192
-2.5792636,51.5016813
-2.5797453,51.5017513
-2.5645172,51.5077282
-2.5669759,51.5130528
-2.5701666,51.5284781
-2.5704989,51.5328614
-2.5923129,51.4577313
-2.6417074,51.4865115
-2.6476857,51.4879495
-2.6269612,51.4834501
-2.5017716,51.4127567
-2.6036595,51.4926543
-2.5904156,51.4767931
-2.4944975,51.4935651
-2.4363698,51.3774082
-2.4365325,51.378139
-2.4410961,51.3732599
-2.6773075,51.4897048
-2.6755972,51.4891004
-2.6762918,51.4894471
-2.3807161,51.3851461
-2.611247,51.4856652
-2.6109709,51.4858016
-2.3787886,51.3735232
-2.3672739,51.3712644
-2.3566563,51.3778419
-2.3822712,51.3847281
-2.3508105,51.3864824
-2.5900844,51.4776519
-2.6083065,51.4560485
-2.5856031,51.4865763
-2.5870234,51.4835021
-2.5868407,51.4838103
-2.5883402,51.4807287
-2.3924874,51.396565
-2.6182692,51.4930786
-2.6185138,51.493322
-2.5989667,51.4959888
-2.5976704,51.4969398
-2.6038427,51.492781
-2.5744509,51.4682344
-2.5752473,51.4691102
-2.5755031,51.4697822
-2.608623,51.4578716
-2.8528503,51.4355939
-2.665715,51.5613833
-2.6340892,51.4798827
-2.5019774,51.4621582
-2.5082736,51.4624689
-2.556166,51.4542925
-2.5564288,51.4544151
-2.398208,51.3831433
-2.3646426,51.3805568
-2.3759537,51.3862349
-2.3654971,51.3821485
-2.4750051,51.4599989
-2.4752733,51.4603172
-2.5640863,51.4907343
-2.6038538,51.4560271
-2.6104758,51.4859717
-2.5888501,51.462022
-2.5883951,51.4622299
-2.5904233,51.4521867
-2.6092712,51.4583536
-2.4824415,51.5037138
-2.4833052,51.5024166
-2.5597691,51.5002327
-2.5803193,51.4772761
-2.5800074,51.4692883
-2.5799355,51.4693123
-2.3267231,51.3804464
-2.324658,51.3799859
-2.3238907,51.3801689
-2.3237156,51.3807078
-2.3242698,51.3800749
-2.3235664,51.3804631
-2.3242434,51.3804122
-2.3245479,51.380546
-2.3249381,51.3804582
-2.5809248,51.4538216
-2.5946535,51.4550163
-2.3907648,51.3912324
-2.3907177,51.3919112
-2.3908473,51.3919128
-2.3928181,51.3931687
-2.3924197,51.3930073
-2.3940731,51.3905244
-2.3939068,51.3908341
-2.3919919,51.3920424
-2.6000832,51.4526746
-2.6678297,51.4301318
-2.3606996,51.3830675
-2.3656235,51.3821739
-2.3608547,51.3739596
-2.3458986,51.3977745
-2.2548761,51.3435903
-2.5478263,51.4983739
-2.6027227,51.4562574
-2.6103202,51.4468506
-2.3616255,51.3599522
-2.667161,51.4281846
-2.3897171,51.3952526
-2.598726,51.4508496
-2.4375805,51.3763326
-2.4375108,51.375924
-2.440589,51.3733029
-2.4375269,51.376289
-2.476111,51.4306308
-2.5054597,51.48531
-2.5054088,51.4854201
-2.6129866,51.4418767
-2.6367608,51.5054184
-2.583154,51.5384304
-2.5643604,51.5338798
-2.4954186,51.4380878
-2.4934473,51.4380223
-2.5583943,51.5431349
-2.5607986,51.5400327
-2.577787,51.5313891
-2.5767211,51.5316413
-2.5886009,51.4527926
-2.5884277,51.4529407
-2.5883413,51.4530106
-2.5881567,51.4530182
-2.3405575,51.3526971
-2.4513789,51.4032355
-2.5741471,51.5100782
-2.5714683,51.5110779
-2.3270873,51.3791858
-2.3664789,51.3743043
-2.3256636,51.381462
-2.3242286,51.3816762
-2.3630618,51.3839172
-2.3508477,51.391755
-2.3507096,51.391432
-2.4974097,51.4140176
-2.4977644,51.4141837
-2.4973146,51.4138124
-2.497356,51.4139123
-2.497394,51.4137168
-2.3847535,51.3818977
-2.4579068,51.4154884
-2.4747134,51.459488
-2.4577003,51.4152576
-2.4578665,51.4154465
-2.4577605,51.4153219
-2.576444,51.5317199
-2.3618502,51.3799258
-2.4766812,51.4995246
-2.4768395,51.499336
-2.4779711,51.501088
-2.4779445,51.5009806
-2.5597739,51.5235237
-2.5601043,51.5235372
-2.3572622,51.3793281
-2.3621076,51.3800686
-2.5769126,51.531477
-2.3898753,51.3955775
-2.5946697,51.4518458
-2.3628423,51.3860114
-2.6035184,51.4627436
-2.3460251,51.3611677
-2.476616,51.4312748
-2.4761384,51.430539
-2.6221018,51.4927011
-2.3301944,51.3773086
-2.4999096,51.4632057
-2.5007437,51.463036
-2.3882415,51.3814847
-2.3622245,51.3790444
-2.3742862,51.3812834
-2.3716487,51.3820607
-2.3583847,51.3831005
-2.3449269,51.3447275
-2.5912393,51.4728106
-2.4363698,51.3772893
-2.5771202,51.5314227
-2.6039529,51.4597465
-2.603768,51.4591866
-2.6017615,51.4593438
-2.6012331,51.4593538
-2.6004016,51.4589443
-2.6039717,51.4578848
-2.6078666,51.4561078
-2.607809,51.4559716
-2.573503,51.510926
-2.6021235,51.4568497
-2.6036472,51.4583046
-2.6029138,51.4555886
-2.6036766,51.4561229
-2.603208,51.4556619
-2.6019343,51.4562472
-2.6017277,51.4562399
-2.4764551,51.499119
-2.476667,51.4990372
-2.4768226,51.498967
-2.4766053,51.4990606
-2.4774962,51.5007358
-2.6119788,51.4650546
-2.623889,51.4638004
-2.6238173,51.4638189
-2.6185115,51.4544766
-2.5040039,51.404969
-2.5041299,51.4049321
-2.4984162,51.415346
-2.4983813,51.4152156
-2.6114058,51.458981
-2.6134132,51.4690066
-2.6109351,51.4699035
-2.6145054,51.466729
-2.6103166,51.4636145
-2.6184684,51.4651524
-2.6151725,51.5240216
-2.610588,51.4830871
-2.6020398,51.4532652
-2.6021396,51.4533025
-2.6297156,51.4767058
-2.5419108,51.50133
-2.5432948,51.5034938
-2.543724,51.5037343
-2.5432841,51.503761
-2.554611,51.5295855
-2.5495287,51.5351615
-2.3539939,51.3913283
-2.355418,51.3907275
-2.5471608,51.5358472
-2.6176421,51.4932391
-2.5695083,51.4654982
-2.56913,51.4660126
-2.5629769,51.4631743
-2.5644475,51.4664936
-2.6026294,51.5035599
-2.6026483,51.5038102
-2.4705834,51.5267397
-2.5959689,51.5246808
-2.580892,51.448516
-2.5808801,51.449015
-2.4238597,51.5273212
-2.6421275,51.4709261
-2.6099788,51.4550575
-2.8273487,51.3908881
-2.9106131,51.3621463
-2.9089394,51.3576041
-2.5922373,51.4535967
-2.3625867,51.381378
-2.362464,51.3813311
-2.3626873,51.3814269
-2.591352,51.4531612
-2.5731425,51.4658222
-2.5737004,51.4662349
-2.5736137,51.466342
-2.5737232,51.466336
-2.5512852,51.4684573
-2.5507917,51.468763
-2.3792737,51.3775308
-2.3787909,51.3771273
-2.4425871,51.3733264
-2.442056,51.373395
-2.4418656,51.3725395
-2.3558861,51.3766746
-2.5902136,51.4598892
-2.5905524,51.4602117
-2.5907461,51.460379
-2.5930806,51.4692111
-2.5767252,51.5310388
-2.61918,51.472259
-2.619279,51.4723207
-2.5828083,51.3098326
-2.5969827,51.5254122
-2.5986537,51.5261213
-2.577587,51.466392
-2.566783,51.4627442
-2.5704577,51.4638738
-2.3620071,51.3803614
-2.3614265,51.3726651
-2.5793355,51.502224
-2.4976786,51.4137736
-2.4978555,51.4144333
-2.4061107,51.3903995
-2.3770047,51.3615681
-2.8274549,51.3909029
-2.8274265,51.3908822
-2.8275714,51.3910111
-2.693776,51.498711
-2.6946205,51.4991337
-2.69577,51.4993197
-2.6952742,51.4993208
-2.6988158,51.5007393
-2.8395243,51.331809
-2.3582304,51.3817304
-2.3584986,51.3818317
-2.4754175,51.4823829
-2.5667762,51.4344863
-2.5696851,51.4242084
-2.4782572,51.4803787
-2.6253694,51.4768725
-2.6174347,51.4430194
-2.6440662,51.4512124
-2.6438932,51.4511347
-2.6008007,51.4409471
-2.5985735,51.4412696
-2.5968708,51.4419821
-2.3457654,51.3657936
-2.598818,51.4413084
-2.5987037,51.441326
-2.6010074,51.440197
-2.3587918,51.3796145
-2.3844273,51.3518273
-2.3826432,51.3535195
-2.3479924,51.3878435
-2.6003413,51.4541263
-2.6002723,51.4541388
-2.3712489,51.3934943
-2.3879744,51.3812289
-2.5798328,51.4565342
-2.8762729,51.3298722
-2.5755299,51.5320053
-2.5962297,51.4422471
-2.397493,51.401023
-2.5294814,51.4800147
-2.5294699,51.4802374
-2.5271293,51.4816591
-2.5946872,51.525811
-2.5029675,51.4893255
-2.5265907,51.4729482
-2.524073,51.4719713
-2.59329,51.4253405
-2.5923779,51.4257319
-2.58641,51.428298
-2.6116175,51.4322516
-2.595629,51.4513826
-2.5447164,51.4599939
-2.5574068,51.4586635
-2.3772157,51.3836684
-2.3454525,51.3973081
-2.3453318,51.3972795
-2.5881185,51.453375
-2.5611596,51.4549337
-2.4690117,51.4424115
-2.6121444,51.4805237
-2.6121652,51.4847726
-2.6116985,51.4854685
-2.5765468,51.5313348
-2.6225571,51.4895952
-2.6024149,51.4527977
-2.599169,51.5287555
-2.6085608,51.4886976
-2.598144,51.4475224
-2.3610818,51.3784977
-2.3647614,51.3793698
-2.6345947,51.4810428
-2.5998972,51.4521272
-2.5971032,51.4972733
-2.5933189,51.4973621
-2.5919466,51.4986993
-2.5982171,51.4474963
-2.5979703,51.4475815
-2.6072853,51.4485531
-2.5817698,51.4542517
-2.5795651,51.4514123
-2.5998869,51.5277275
-2.5537647,51.5079285
-2.2845997,51.3503279
-2.5930569,51.4688885
-2.5908475,51.4606055
-2.5962764,51.4512388
-2.5838628,51.5383012
-2.6748792,51.4888693
-2.6753922,51.4890687
-2.6024816,51.5036201
-2.4683253,51.4937239
-2.57888,51.5311892
-2.5924329,51.4685823
-2.3170374,51.4052633
-2.5989726,51.4461794
-2.6019909,51.4595321
-2.6020314,51.4595743
-2.7608899,51.4837484
-2.3016577,51.4004844
-2.3905974,51.3919163
-2.6104575,51.4866643
-2.6199891,51.4393158
-2.3323531,51.3796198
-2.325984,51.3798254
-2.3896473,51.3809389
-2.4750977,51.4920682
-2.3927395,51.3808715
-2.6085931,51.4610651
-2.3658601,51.386673
-2.3679656,51.3820379
-2.3678829,51.3819976
-2.391648,51.3893802
-2.393126,51.389406
-2.3931518,51.3899966
-2.5974595,51.4558777
-2.5592606,51.5409987
-2.3225994,51.3802116
-2.3267796,51.3794861
-2.3272673,51.3796974
-2.3275407,51.3797588
-2.3275265,51.3798067
-2.3612355,51.3833552
-2.3612537,51.3834001
-2.3629864,51.3864268
-2.388483,51.3822887
-2.3744393,51.3807826
-2.3743015,51.3763108
-2.3737414,51.3764419
-2.3748167,51.3812241
-2.372143,51.3569998
-2.6105615,51.4656394
-2.6113059,51.4664223
-2.6171914,51.4933621
-2.5894641,51.4470927
-2.5902501,51.4532696
-2.6201046,51.4930708
-2.615144,51.4427036
-2.4864037,51.4115012
-2.4863369,51.4105304
-2.5901411,51.4628683
-2.6060591,51.4608362
-2.327187,51.3797811
-2.3272126,51.3795648
-2.3278675,51.3794599
-2.3261706,51.3784006
-2.3234998,51.3802578
-2.3249494,51.3782956
-2.3561899,51.3897537
-2.5954036,51.4561288
-2.5711347,51.5424567
-2.3367566,51.3587076
-2.3299135,51.38022
-2.3302541,51.3798257
-2.3301656,51.3808444
-2.5937025,51.4706273
-2.5900896,51.4619726
-2.5902042,51.4624095
-2.591723,51.4592876
-2.5893867,51.4587098
-2.5880052,51.4574418
-2.5877648,51.457488
-2.5862834,51.4575708
-2.5812236,51.4561268
-2.5795389,51.4565013
-2.5786498,51.4568727
-2.5929133,51.4690576
-2.5882377,51.4663546
-2.5882559,51.4662851
-2.5938612,51.4708108
-2.6138485,51.4494555
-2.5925874,51.471577
-2.6417364,51.4863143
-2.3300787,51.3806993
-2.3235341,51.3813756
-2.324261,51.3813872
